order_id,order_date,region,category,product,units,unit_price,revenue,customer_id,product_id
357,2025-02-10,North,Home,Cast Iron Pan,6,294.32,1765.92,9,10
358,2025-02-14,North,Home,Cast Iron Pan,8,344.0,2752.0,8,10
359,2025-02-14,North,Home,Throw Blanket,3,644.78,1934.34,49,12
360,2025-02-08,North,Home,Desk Lamp,4,690.43,2761.72,95,11
361,2025-02-27,North,Grocery,Olive Oil,2,560.91,1121.82,24,14
362,2025-02-20,North,Grocery,Olive Oil,1,1367.37,1367.37,96,14
363,2025-02-01,North,Grocery,Coffee Beans,4,339.02,1356.08,96,13
364,2025-02-25,North,Grocery,Protein Bars,6,402.2,2413.2,50,15
365,2025-02-11,North,Grocery,Olive Oil,7,233.82,1636.74,21,14
366,2025-02-03,North,Grocery,Olive Oil,7,283.35,1983.45,75,14
367,2025-02-28,North,Grocery,Coffee Beans,8,293.0,2344.0,64,13
368,2025-02-10,North,Grocery,Protein Bars,1,1804.35,1804.35,12,15
369,2025-02-11,North,Grocery,Olive Oil,3,619.28,1857.84,72,14
370,2025-02-06,North,Grocery,Coffee Beans,1,1908.94,1908.94,8,13
371,2025-02-11,North,Grocery,Coffee Beans,3,592.66,1777.98,74,13
372,2025-02-01,North,Grocery,Protein Bars,5,335.37,1676.85,87,15
373,2025-02-08,North,Grocery,Coffee Beans,5,287.91,1439.55,93,13
374,2025-02-21,North,Grocery,Olive Oil,5,387.87,1939.35,48,14
375,2025-02-09,North,Grocery,Protein Bars,2,840.56,1681.12,57,15
376,2025-02-16,South,Outdoor,Camping Tent,1,2304.18,2304.18,136,2
377,2025-02-03,South,Outdoor,Camping Tent,1,2025.06,2025.06,133,2
378,2025-02-19,South,Outdoor,Hiking Boots,1,2214.13,2214.13,143,3
379,2025-02-18,South,Outdoor,Trail Backpack,3,647.95,1943.85,122,1
380,2025-02-15,South,Outdoor,Hiking Boots,7,259.08,1813.56,173,3
381,2025-02-16,South,Outdoor,Hiking Boots,4,798.7,3194.8,163,3
382,2025-02-14,South,Outdoor,Hiking Boots,2,1502.47,3004.94,159,3
383,2025-02-07,South,Outdoor,Camping Tent,6,293.6,1761.6,146,2
384,2025-02-17,South,Outdoor,Camping Tent,3,1294.29,3882.87,105,2
385,2025-02-03,South,Outdoor,Camping Tent,4,551.24,2204.96,181,2
386,2025-02-20,South,Outdoor,Hiking Boots,8,480.89,3847.12,140,3
387,2025-02-28,South,Outdoor,Trail Backpack,1,2029.14,2029.14,135,1
388,2025-02-14,South,Outdoor,Camping Tent,4,824.93,3299.72,187,2
389,2025-02-08,South,Outdoor,Camping Tent,1,2551.89,2551.89,197,2
390,2025-02-27,South,Outdoor,Camping Tent,3,1163.19,3489.57,107,2
391,2025-02-07,South,Electronics,Smart Speaker,5,900.82,4504.1,150,5
392,2025-02-28,South,Electronics,Action Camera,4,884.78,3539.12,179,6
393,2025-02-01,South,Electronics,Smart Speaker,6,534.46,3206.76,106,5
394,2025-02-01,South,Electronics,Action Camera,5,501.5,2507.5,143,6
395,2025-02-11,South,Electronics,Wireless Earbuds,2,2306.52,4613.04,135,4
396,2025-02-16,South,Electronics,Action Camera,8,333.64,2669.12,137,6
397,2025-02-23,South,Electronics,Smart Speaker,6,753.45,4520.7,114,5
398,2025-02-24,South,Electronics,Action Camera,7,359.58,2517.06,101,6
399,2025-02-02,South,Electronics,Smart Speaker,8,426.33,3410.64,164,5
400,2025-02-21,South,Electronics,Smart Speaker,6,389.08,2334.48,197,5
401,2025-02-14,South,Electronics,Action Camera,3,1452.37,4357.11,117,6
402,2025-02-21,South,Electronics,Action Camera,4,573.85,2295.4,141,6
403,2025-02-01,South,Electronics,Smart Speaker,4,925.93,3703.72,136,5
404,2025-02-22,South,Electronics,Action Camera,8,457.55,3660.4,200,6
405,2025-02-27,South,Electronics,Action Camera,6,558.07,3348.42,111,6
406,2025-02-17,South,Clothing,Merino Sweater,4,613.47,2453.88,103,8
407,2025-02-27,South,Clothing,Rain Jacket,7,350.7,2454.9,193,7
408,2025-02-26,South,Clothing,Running Shorts,1,2950.67,2950.67,181,9
409,2025-02-13,South,Clothing,Rain Jacket,6,459.3,2755.8,151,7
410,2025-02-03,South,Clothing,Running Shorts,7,284.29,1990.03,153,9
411,2025-02-14,South,Clothing,Rain Jacket,5,388.8,1944.0,172,7
412,2025-02-01,South,Clothing,Running Shorts,6,377.29,2263.74,117,9
413,2025-02-05,South,Clothing,Rain Jacket,8,230.98,1847.84,140,7
414,2025-02-26,South,Clothing,Rain Jacket,6,326.74,1960.44,191,7
415,2025-02-18,South,Clothing,Rain Jacket,6,235.79,1414.74,124,7
416,2025-02-27,South,Clothing,Running Shorts,7,404.08,2828.56,175,9
417,2025-02-19,South,Clothing,Rain Jacket,2,1389.81,2779.62,119,7
418,2025-02-04,South,Clothing,Merino Sweater,7,201.68,1411.76,159,8
419,2025-02-06,South,Clothing,Merino Sweater,8,194.6,1556.8,124,8
420,2025-02-12,South,Clothing,Running Shorts,4,485.14,1940.56,105,9
421,2025-02-25,South,Home,Desk Lamp,4,311.94,1247.76,175,11
422,2025-02-27,South,Home,Throw Blanket,7,382.13,2674.91,103,12
423,2025-02-24,South,Home,Desk Lamp,7,201.67,1411.69,198,11
424,2025-02-05,South,Home,Desk Lamp,8,312.09,2496.72,142,11
425,2025-02-08,South,Home,Desk Lamp,5,270.05,1350.25,156,11
426,2025-02-07,South,Home,Throw Blanket,3,398.14,1194.42,138,12
427,2025-02-21,South,Home,Cast Iron Pan,1,1478.05,1478.05,149,10
428,2025-02-24,South,Home,Throw Blanket,5,427.48,2137.4,109,12
429,2025-02-19,South,Home,Desk Lamp,5,526.99,2634.95,103,11
430,2025-02-28,South,Home,Desk Lamp,6,429.11,2574.66,156,11
431,2025-02-25,South,Home,Cast Iron Pan,7,273.04,1911.28,173,10
432,2025-02-12,South,Home,Throw Blanket,6,225.13,1350.78,149,12
433,2025-02-28,South,Home,Cast Iron Pan,2,1075.13,2150.26,166,10
434,2025-02-12,South,Home,Desk Lamp,2,1130.92,2261.84,148,11
435,2025-02-26,South,Home,Throw Blanket,2,1078.84,2157.68,112,12
436,2025-02-05,South,Grocery,Coffee Beans,4,300.82,1203.28,158,13
437,2025-02-13,South,Grocery,Olive Oil,1,1481.31,1481.31,142,14
438,2025-02-16,South,Grocery,Protein Bars,2,690.96,1381.92,110,15
439,2025-02-27,South,Grocery,Olive Oil,4,473.82,1895.28,115,14
440,2025-02-12,South,Grocery,Coffee Beans,2,1032.34,2064.68,144,13
441,2025-02-24,South,Grocery,Protein Bars,4,479.12,1916.48,117,15
442,2025-02-04,South,Grocery,Coffee Beans,6,246.58,1479.48,126,13
443,2025-02-25,South,Grocery,Protein Bars,7,154.89,1084.23,151,15
444,2025-02-20,South,Grocery,Coffee Beans,3,398.05,1194.15,146,13
445,2025-02-27,South,Grocery,Olive Oil,5,307.93,1539.65,195,14
446,2025-02-28,South,Grocery,Olive Oil,1,2079.48,2079.48,129,14
447,2025-02-12,South,Grocery,Protein Bars,1,2032.87,2032.87,108,15
448,2025-02-06,South,Grocery,Protein Bars,1,1062.42,1062.42,110,15
449,2025-02-18,South,Grocery,Coffee Beans,7,142.33,996.31,126,13
450,2025-02-26,South,Grocery,Protein Bars,6,196.36,1178.16,147,15
451,2025-02-14,East,Outdoor,Trail Backpack,4,742.18,2968.72,258,1
452,2025-02-02,East,Outdoor,Hiking Boots,5,680.4,3402.0,232,3
453,2025-02-01,East,Outdoor,Trail Backpack,7,599.24,4194.68,288,1
454,2025-02-13,East,Outdoor,Trail Backpack,4,844.44,3377.76,254,1
455,2025-02-23,East,Outdoor,Hiking Boots,4,850.57,3402.28,294,3
456,2025-02-22,East,Outdoor,Camping Tent,3,771.75,2315.25,251,2
457,2025-02-23,East,Outdoor,Trail Backpack,8,596.44,4771.52,257,1
458,2025-02-18,East,Outdoor,Trail Backpack,8,326.08,2608.64,241,1
459,2025-02-10,East,Outdoor,Trail Backpack,4,682.87,2731.48,212,1
460,2025-02-06,East,Outdoor,Hiking Boots,8,529.23,4233.84,271,3
461,2025-02-03,East,Outdoor,Hiking Boots,5,670.28,3351.4,267,3
462,2025-02-08,East,Outdoor,Camping Tent,2,2558.31,5116.62,234,2
463,2025-02-13,East,Outdoor,Trail Backpack,5,485.31,2426.55,241,1
464,2025-02-21,East,Outdoor,Hiking Boots,6,404.03,2424.18,201,3
465,2025-02-15,East,Outdoor,Hiking Boots,5,784.5,3922.5,207,3
466,2025-02-11,East,Electronics,Smart Speaker,1,3468.87,3468.87,290,5
467,2025-02-07,East,Electronics,Wireless Earbuds,7,801.69,5611.83,240,4
468,2025-02-07,East,Electronics,Wireless Earbuds,6,889.01,5334.06,219,4
469,2025-02-17,East,Electronics,Action Camera,2,2937.87,5875.74,225,6
470,2025-02-20,East,Electronics,Action Camera,6,665.49,3992.94,257,6
471,2025-02-21,East,Electronics,Smart Speaker,6,492.4,2954.4,227,5
472,2025-02-15,East,Electronics,Wireless Earbuds,3,1136.47,3409.41,215,4
473,2025-02-02,East,Electronics,Smart Speaker,1,5754.87,5754.87,250,5
474,2025-02-26,East,Electronics,Smart Speaker,8,349.6,2796.8,286,5
475,2025-02-16,East,Electronics,Wireless Earbuds,3,1277.55,3832.65,297,4
476,2025-02-06,East,Electronics,Action Camera,6,943.33,5659.98,247,6
477,2025-02-20,East,Electronics,Action Camera,1,3747.42,3747.42,288,6
478,2025-02-17,East,Electronics,Action Camera,4,711.09,2844.36,223,6
479,2025-02-13,East,Electronics,Action Camera,1,3666.47,3666.47,227,6
480,2025-02-04,East,Electronics,Wireless Earbuds,4,1122.34,4489.36,228,4
481,2025-02-18,East,Clothing,Running Shorts,3,700.33,2100.99,293,9
482,2025-02-26,East,Clothing,Running Shorts,7,510.58,3574.06,226,9
483,2025-02-13,East,Clothing,Rain Jacket,7,262.08,1834.56,254,7
484,2025-02-15,East,Clothing,Rain Jacket,7,345.78,2420.46,272,7
485,2025-02-12,East,Clothing,Rain Jacket,3,715.3,2145.9,213,7
486,2025-02-11,East,Clothing,Merino Sweater,7,322.16,2255.12,251,8
487,2025-02-09,East,Clothing,Rain Jacket,5,770.32,3851.6,255,7
488,2025-02-12,East,Clothing,Rain Jacket,1,2892.53,2892.53,216,7
489,2025-02-23,East,Clothing,Merino Sweater,8,373.08,2984.64,218,8
490,2025-02-14,East,Clothing,Rain Jacket,3,1047.24,3141.72,288,7
491,2025-02-16,East,Clothing,Rain Jacket,5,617.78,3088.9,261,7
492,2025-02-06,East,Clothing,Running Shorts,8,391.78,3134.24,268,9
493,2025-02-11,East,Clothing,Merino Sweater,4,940.86,3763.44,280,8
494,2025-02-23,East,Clothing,Merino Sweater,1,2423.6,2423.6,297,8
495,2025-02-08,East,Clothing,Merino Sweater,8,238.8,1910.4,275,8
496,2025-02-09,East,Home,Throw Blanket,4,669.83,2679.32,225,12
497,2025-02-10,East,Home,Desk Lamp,6,284.0,1704.0,222,11
498,2025-02-14,East,Home,Cast Iron Pan,5,716.21,3581.05,262,10
499,2025-02-09,East,Home,Cast Iron Pan,6,378.83,2272.98,217,10
500,2025-02-14,East,Home,Throw Blanket,1,3353.87,3353.87,234,12
501,2025-02-11,East,Home,Cast Iron Pan,3,997.29,2991.87,201,10
502,2025-02-09,East,Home,Desk Lamp,8,272.97,2183.76,274,11
503,2025-02-25,East,Home,Throw Blanket,2,1066.2,2132.4,241,12
504,2025-02-25,East,Home,Cast Iron Pan,4,625.56,2502.24,203,10
505,2025-02-16,East,Home,Desk Lamp,8,338.58,2708.64,255,11
506,2025-02-02,East,Home,Cast Iron Pan,2,1240.93,2481.86,290,10
507,2025-02-12,East,Home,Cast Iron Pan,2,817.24,1634.48,270,10
508,2025-02-01,East,Home,Throw Blanket,8,284.95,2279.6,279,12
509,2025-02-20,East,Home,Cast Iron Pan,7,508.96,3562.72,235,10
510,2025-02-11,East,Home,Cast Iron Pan,6,417.48,2504.88,282,10
511,2025-02-13,East,Grocery,Olive Oil,3,924.2,2772.6,299,14
512,2025-02-02,East,Grocery,Coffee Beans,3,895.5,2686.5,216,13
513,2025-02-07,East,Grocery,Olive Oil,8,262.74,2101.92,204,14
514,2025-02-19,East,Grocery,Protein Bars,2,1143.17,2286.34,205,15
515,2025-02-19,East,Grocery,Coffee Beans,3,545.37,1636.11,299,13
516,2025-02-27,East,Grocery,Olive Oil,3,473.89,1421.67,282,14
517,2025-02-19,East,Grocery,Coffee Beans,6,276.85,1661.1,226,13
518,2025-02-02,East,Grocery,Coffee Beans,3,847.06,2541.18,260,13
519,2025-02-28,East,Grocery,Olive Oil,5,380.38,1901.9,265,14
520,2025-02-08,East,Grocery,Protein Bars,2,873.85,1747.7,205,15
521,2025-02-12,East,Grocery,Coffee Beans,6,205.26,1231.56,235,13
522,2025-02-10,East,Grocery,Olive Oil,5,299.6,1498.0,240,14
523,2025-02-10,East,Grocery,Protein Bars,1,2751.44,2751.44,235,15
524,2025-02-09,East,Grocery,Protein Bars,7,321.24,2248.68,299,15
525,2025-02-06,East,Grocery,Olive Oil,1,1467.66,1467.66,215,14
526,2025-02-17,West,Outdoor,Hiking Boots,5,665.68,3328.4,301,3
527,2025-02-02,West,Outdoor,Hiking Boots,3,1002.9,3008.7,366,3
528,2025-02-14,West,Outdoor,Hiking Boots,7,346.43,2425.01,309,3
529,2025-02-05,West,Outdoor,Camping Tent,5,828.73,4143.65,359,2
530,2025-02-24,West,Outdoor,Hiking Boots,5,1119.01,5595.05,353,3
531,2025-02-05,West,Outdoor,Trail Backpack,4,1349.52,5398.08,313,1
532,2025-02-19,West,Outdoor,Trail Backpack,4,1276.88,5107.52,382,1
533,2025-02-10,West,Outdoor,Camping Tent,2,1545.32,3090.64,370,2
534,2025-02-01,West,Outdoor,Trail Backpack,7,798.62,5590.34,389,1
535,2025-02-26,West,Outdoor,Camping Tent,7,406.54,2845.78,330,2
536,2025-02-18,West,Outdoor,Hiking Boots,2,1339.59,2679.18,378,3
537,2025-02-08,West,Outdoor,Camping Tent,5,594.49,2972.45,355,2
538,2025-02-01,West,Outdoor,Camping Tent,5,576.75,2883.75,303,2
539,2025-02-26,West,Outdoor,Hiking Boots,3,1069.07,3207.21,330,3
540,2025-02-03,West,Outdoor,Camping Tent,8,621.18,4969.44,332,2
541,2025-02-14,West,Electronics,Wireless Earbuds,2,1778.26,3556.52,354,4
542,2025-02-25,West,Electronics,Wireless Earbuds,5,1128.6,5643.0,398,4
543,2025-02-18,West,Electronics,Wireless Earbuds,6,914.62,5487.72,340,4
544,2025-02-26,West,Electronics,Action Camera,3,2253.26,6759.78,344,6
545,2025-02-05,West,Electronics,Action Camera,6,771.24,4627.44,399,6
546,2025-02-26,West,Electronics,Wireless Earbuds,6,1106.92,6641.52,367,4
547,2025-02-27,West,Electronics,Action Camera,2,3111.17,6222.34,379,6
548,2025-02-18,West,Electronics,Smart Speaker,7,858.04,6006.28,386,5
549,2025-02-21,West,Electronics,Wireless Earbuds,7,477.11,3339.77,389,4
550,2025-02-06,West,Electronics,Wireless Earbuds,7,495.23,3466.61,368,4
551,2025-02-22,West,Electronics,Action Camera,2,2087.57,4175.14,391,6
552,2025-02-14,West,Electronics,Wireless Earbuds,4,1118.6,4474.4,391,4
553,2025-02-25,West,Electronics,Smart Speaker,2,3066.83,6133.66,399,5
554,2025-02-09,West,Electronics,Wireless Earbuds,4,1260.64,5042.56,343,4
555,2025-02-20,West,Electronics,Action Camera,7,749.72,5248.04,349,6
556,2025-02-03,West,Clothing,Rain Jacket,5,510.65,2553.25,370,7
557,2025-02-19,West,Clothing,Merino Sweater,3,1070.37,3211.11,334,8
558,2025-02-17,West,Clothing,Running Shorts,2,1926.85,3853.7,394,9
559,2025-02-03,West,Clothing,Merino Sweater,8,525.73,4205.84,316,8
560,2025-02-27,West,Clothing,Merino Sweater,5,858.26,4291.3,397,8
561,2025-02-15,West,Clothing,Running Shorts,1,4240.11,4240.11,375,9
562,2025-02-12,West,Clothing,Merino Sweater,3,1165.52,3496.56,368,8
563,2025-02-11,West,Clothing,Rain Jacket,2,1473.24,2946.48,393,7
564,2025-02-21,West,Clothing,Merino Sweater,5,801.42,4007.1,369,8
565,2025-02-23,West,Clothing,Merino Sweater,5,647.99,3239.95,304,8
566,2025-02-09,West,Clothing,Merino Sweater,3,1146.29,3438.87,384,8
567,2025-02-06,West,Clothing,Running Shorts,6,547.97,3287.82,399,9
568,2025-02-15,West,Clothing,Running Shorts,6,643.17,3859.02,363,9
569,2025-02-03,West,Clothing,Running Shorts,5,859.91,4299.55,362,9
570,2025-02-04,West,Clothing,Merino Sweater,4,830.27,3321.08,327,8
571,2025-02-06,West,Home,Cast Iron Pan,8,457.15,3657.2,375,10
572,2025-02-11,West,Home,Throw Blanket,6,617.23,3703.38,326,12
573,2025-02-09,West,Home,Cast Iron Pan,1,3111.92,3111.92,303,10
574,2025-02-19,West,Home,Throw Blanket,7,407.91,2855.37,398,12
575,2025-02-12,West,Home,Throw Blanket,1,3484.67,3484.67,338,12
576,2025-02-11,West,Home,Throw Blanket,8,231.45,1851.6,345,12
577,2025-02-16,West,Home,Cast Iron Pan,5,423.38,2116.9,392,10
578,2025-02-12,West,Home,Desk Lamp,5,719.81,3599.05,384,11
579,2025-02-26,West,Home,Throw Blanket,8,268.8,2150.4,314,12
580,2025-02-28,West,Home,Cast Iron Pan,3,922.93,2768.79,317,10
581,2025-02-11,West,Home,Cast Iron Pan,2,1843.71,3687.42,357,10
582,2025-02-27,West,Home,Cast Iron Pan,8,421.57,3372.56,367,10
583,2025-02-17,West,Home,Throw Blanket,1,2470.76,2470.76,334,12
584,2025-02-21,West,Home,Desk Lamp,1,3368.64,3368.64,328,11
585,2025-02-10,West,Home,Desk Lamp,3,584.24,1752.72,355,11
586,2025-02-08,West,Grocery,Olive Oil,6,349.38,2096.28,365,14
587,2025-02-03,West,Grocery,Olive Oil,3,517.13,1551.39,350,14
588,2025-02-13,West,Grocery,Protein Bars,8,292.26,2338.08,384,15
589,2025-02-05,West,Grocery,Olive Oil,6,309.87,1859.22,323,14
590,2025-02-13,West,Grocery,Olive Oil,1,1587.0,1587.0,325,14
591,2025-02-17,West,Grocery,Protein Bars,8,195.37,1562.96,359,15
592,2025-02-08,West,Grocery,Coffee Beans,6,438.96,2633.76,369,13
593,2025-02-20,West,Grocery,Olive Oil,2,978.45,1956.9,345,14
594,2025-02-15,West,Grocery,Olive Oil,3,747.07,2241.21,334,14
595,2025-02-20,West,Grocery,Coffee Beans,1,2131.95,2131.95,367,13
596,2025-02-27,West,Grocery,Protein Bars,3,622.06,1866.18,367,15
597,2025-02-14,West,Grocery,Olive Oil,5,301.42,1507.1,309,14
598,2025-02-25,West,Grocery,Coffee Beans,8,283.1,2264.8,334,13
599,2025-02-07,West,Grocery,Coffee Beans,6,355.87,2135.22,315,13
600,2025-02-07,West,Grocery,Protein Bars,7,227.87,1595.09,315,15
601,2025-03-01,North,Outdoor,Camping Tent,8,350.35,2802.8,16,2
602,2025-03-17,North,Outdoor,Trail Backpack,2,1366.91,2733.82,11,1
603,2025-03-11,North,Outdoor,Hiking Boots,8,403.05,3224.4,58,3
604,2025-03-09,North,Outdoor,Camping Tent,1,2612.57,2612.57,16,2
605,2025-03-03,North,Outdoor,Hiking Boots,3,1663.28,4989.84,9,3
606,2025-03-05,North,Outdoor,Hiking Boots,7,575.89,4031.23,63,3
607,2025-03-08,North,Outdoor,Camping Tent,3,1075.74,3227.22,15,2
608,2025-03-20,North,Outdoor,Camping Tent,1,4308.24,4308.24,58,2
609,2025-03-01,North,Outdoor,Trail Backpack,5,923.67,4618.35,74,1
610,2025-03-14,North,Outdoor,Hiking Boots,6,730.93,4385.58,57,3
611,2025-03-06,North,Outdoor,Hiking Boots,5,737.67,3688.35,100,3
612,2025-03-07,North,Outdoor,Camping Tent,3,1058.28,3174.84,27,2
613,2025-03-03,North,Outdoor,Hiking Boots,7,501.38,3509.66,30,3
614,2025-03-27,North,Outdoor,Camping Tent,2,1153.7,2307.4,64,2
615,2025-03-21,North,Outdoor,Hiking Boots,5,904.34,4521.7,40,3
616,2025-03-26,North,Electronics,Action Camera,8,613.46,4907.68,69,6
617,2025-03-28,North,Electronics,Action Camera,5,794.61,3973.05,66,6
618,2025-03-10,North,Electronics,Wireless Earbuds,5,711.56,3557.8,49,4
619,2025-03-17,North,Electronics,Smart Speaker,4,1136.06,4544.24,89,5
620,2025-03-26,North,Electronics,Action Camera,7,623.1,4361.7,28,6
621,2025-03-11,North,Electronics,Wireless Earbuds,7,660.73,4625.11,28,4
622,2025-03-27,North,Electronics,Wireless Earbuds,2,1986.47,3972.94,34,4
623,2025-03-19,North,Electronics,Wireless Earbuds,2,1990.94,3981.88,90,4
624,2025-03-11,North,Electronics,Action Camera,7,743.45,5204.15,13,6
625,2025-03-30,North,Electronics,Action Camera,6,725.91,4355.46,33,6
626,2025-03-08,North,Electronics,Action Camera,3,1593.13,4779.39,24,6
627,2025-03-31,North,Electronics,Action Camera,3,1421.8,4265.4,11,6
628,2025-03-21,North,Electronics,Smart Speaker,7,853.6,5975.2,2,5
629,2025-03-27,North,Electronics,Action Camera,1,4831.92,4831.92,79,6
630,2025-03-03,North,Electronics,Smart Speaker,7,871.74,6102.18,54,5
631,2025-03-30,North,Clothing,Merino Sweater,2,1619.49,3238.98,30,8
632,2025-03-27,North,Clothing,Merino Sweater,2,1052.78,2105.56,28,8
633,2025-03-12,North,Clothing,Running Shorts,3,655.19,1965.57,34,9
634,2025-03-19,North,Clothing,Rain Jacket,2,1067.22,2134.44,60,7
635,2025-03-21,North,Clothing,Rain Jacket,8,249.55,1996.4,48,7
636,2025-03-16,North,Clothing,Rain Jacket,7,343.32,2403.24,58,7
637,2025-03-20,North,Clothing,Running Shorts,8,272.32,2178.56,92,9
638,2025-03-22,North,Clothing,Rain Jacket,5,464.39,2321.95,2,7
639,2025-03-11,North,Clothing,Merino Sweater,5,407.48,2037.4,97,8
640,2025-03-28,North,Clothing,Merino Sweater,7,268.34,1878.38,95,8
641,2025-03-30,North,Clothing,Merino Sweater,5,588.33,2941.65,28,8
642,2025-03-07,North,Clothing,Running Shorts,2,1439.46,2878.92,58,9
643,2025-03-14,North,Clothing,Merino Sweater,7,368.12,2576.84,10,8
644,2025-03-09,North,Clothing,Merino Sweater,5,538.07,2690.35,45,8
645,2025-03-16,North,Clothing,Running Shorts,2,1612.24,3224.48,57,9
646,2025-03-17,North,Home,Desk Lamp,8,386.31,3090.48,61,11
647,2025-03-06,North,Home,Cast Iron Pan,1,2035.95,2035.95,33,10
648,2025-03-17,North,Home,Cast Iron Pan,6,317.43,1904.58,100,10
649,2025-03-31,North,Home,Throw Blanket,8,402.86,3222.88,86,12
650,2025-03-16,North,Home,Cast Iron Pan,1,2138.04,2138.04,25,10
651,2025-03-12,North,Home,Desk Lamp,3,1030.11,3090.33,75,11
652,2025-03-05,North,Home,Throw Blanket,4,759.59,3038.36,84,12
653,2025-03-22,North,Home,Desk Lamp,8,364.87,2918.96,70,11
654,2025-03-05,North,Home,Throw Blanket,6,480.93,2885.58,13,12
655,2025-03-01,North,Home,Desk Lamp,6,473.01,2838.06,66,11
656,2025-03-08,North,Home,Desk Lamp,1,2154.25,2154.25,89,11
657,2025-03-17,North,Home,Desk Lamp,2,924.2,1848.4,48,11
658,2025-03-07,North,Home,Throw Blanket,7,277.77,1944.39,67,12
659,2025-03-19,North,Home,Cast Iron Pan,4,399.18,1596.72,86,10
660,2025-03-31,North,Home,Cast Iron Pan,4,570.61,2282.44,8,10
661,2025-03-23,North,Grocery,Protein Bars,7,236.17,1653.19,76,15
662,2025-03-19,North,Grocery,Coffee Beans,6,406.93,2441.58,6,13
663,2025-03-10,North,Grocery,Olive Oil,6,203.57,1221.42,89,14
664,2025-03-01,North,Grocery,Coffee Beans,3,500.05,1500.15,19,13
665,2025-03-05,North,Grocery,Coffee Beans,4,419.29,1677.16,87,13
666,2025-03-24,North,Grocery,Protein Bars,8,154.69,1237.52,64,15
667,2025-03-15,North,Grocery,Coffee Beans,5,344.68,1723.4,27,13
668,2025-03-07,North,Grocery,Protein Bars,6,352.32,2113.92,76,15
669,2025-03-15,North,Grocery,Olive Oil,3,709.92,2129.76,85,14
670,2025-03-29,North,Grocery,Coffee Beans,3,684.14,2052.42,94,13
671,2025-03-15,North,Grocery,Coffee Beans,2,1299.62,2599.24,15,13
672,2025-03-21,North,Grocery,Olive Oil,6,220.04,1320.24,90,14
673,2025-03-24,North,Grocery,Protein Bars,7,235.75,1650.25,98,15
674,2025-03-30,North,Grocery,Olive Oil,1,2392.86,2392.86,63,14
675,2025-03-25,North,Grocery,Olive Oil,1,1246.9,1246.9,42,14
676,2025-03-10,South,Outdoor,Camping Tent,8,379.26,3034.08,101,2
677,2025-03-30,South,Outdoor,Hiking Boots,7,442.63,3098.41,128,3
678,2025-03-27,South,Outdoor,Trail Backpack,5,504.09,2520.45,177,1
679,2025-03-04,South,Outdoor,Trail Backpack,4,738.1,2952.4,197,1
680,2025-03-17,South,Outdoor,Camping Tent,7,478.5,3349.5,126,2
681,2025-03-07,South,Outdoor,Trail Backpack,1,1898.83,1898.83,142,1
682,2025-03-25,South,Outdoor,Camping Tent,6,391.85,2351.1,133,2
683,2025-03-13,South,Outdoor,Hiking Boots,5,623.84,3119.2,113,3
684,2025-03-04,South,Outdoor,Trail Backpack,7,545.58,3819.06,127,1
685,2025-03-02,South,Outdoor,Trail Backpack,2,2116.6,4233.2,146,1
686,2025-03-09,South,Outdoor,Camping Tent,4,482.43,1929.72,142,2
687,2025-03-06,South,Outdoor,Trail Backpack,7,390.65,2734.55,134,1
688,2025-03-23,South,Outdoor,Camping Tent,2,1356.94,2713.88,162,2
689,2025-03-25,South,Outdoor,Hiking Boots,2,1253.5,2507.0,146,3
